external_transaction_id,external_player_id,type,amount,currency,method,status,occurred_at,description,bank_account_origin
TX-002285,PLY-BONU-115,FREE_BET,35.40,BRL,WALLET,SETTLED,2026-03-14T13:40:00Z,Free bet promo,
TX-001323,PLY-STRU-091,DEPOSIT,887.94,BRL,PIX,SETTLED,2026-03-14T14:27:48Z,,
TX-001319,PLY-STRU-091,DEPOSIT,584.61,BRL,TED,SETTLED,2026-03-14T15:00:48Z,,
TX-001326,PLY-STRU-091,DEPOSIT,851.44,BRL,PIX,SETTLED,2026-03-14T15:05:48Z,,
TX-002009,PLY-BONU-111,BONUS,86.04,BRL,WALLET,SETTLED,2026-03-14T15:37:35Z,Bonus deposito,
TX-001320,PLY-STRU-091,DEPOSIT,737.44,BRL,TED,SETTLED,2026-03-14T16:03:48Z,,
TX-001322,PLY-STRU-091,DEPOSIT,707.18,BRL,PIX,SETTLED,2026-03-14T17:45:48Z,,
TX-001321,PLY-STRU-091,DEPOSIT,778.42,BRL,PIX,SETTLED,2026-03-14T18:22:48Z,,
TX-001324,PLY-STRU-091,DEPOSIT,706.03,BRL,TED,SETTLED,2026-03-14T19:07:48Z,,
TX-000612,PLY-NORM-053,DEPOSIT,699.61,BRL,PIX,SETTLED,2026-03-14T19:53:59Z,,
TX-001325,PLY-STRU-091,DEPOSIT,423.16,BRL,TED,SETTLED,2026-03-14T19:55:48Z,,
TX-002259,PLY-BONU-115,BONUS,449.45,BRL,WALLET,SETTLED,2026-03-14T20:10:34Z,Bonus deposito,
TX-002220,PLY-BONU-114,FREE_BET,97.97,BRL,WALLET,SETTLED,2026-03-14T20:22:09Z,Free bet promo,
TX-000691,PLY-NORM-059,DEPOSIT,1539.56,BRL,PIX,SETTLED,2026-03-14T20:26:27Z,,
TX-001328,PLY-STRU-091,DEPOSIT,856.47,BRL,PIX,SETTLED,2026-03-14T20:27:48Z,,
TX-000394,PLY-NORM-035,DEPOSIT,2471.02,BRL,PIX,SETTLED,2026-03-14T21:03:52Z,,
TX-001329,PLY-STRU-091,DEPOSIT,498.23,BRL,TED,SETTLED,2026-03-14T21:19:48Z,,
TX-001336,PLY-STRU-091,DEPOSIT,666.02,BRL,PIX,SETTLED,2026-03-14T21:43:48Z,,
TX-001327,PLY-STRU-091,DEPOSIT,571.80,BRL,PIX,SETTLED,2026-03-14T21:52:48Z,,
TX-001298,PLY-STRU-091,DEPOSIT,587.38,BRL,PIX,SETTLED,2026-03-14T23:21:41Z,,
TX-000371,PLY-NORM-033,DEPOSIT,1202.00,BRL,PIX,SETTLED,2026-03-15T01:12:10Z,,
TX-001035,PLY-INCO-083,DEPOSIT,1013.50,BRL,TED,SETTLED,2026-03-15T01:21:08Z,,
TX-001331,PLY-STRU-091,DEPOSIT,933.17,BRL,TED,SETTLED,2026-03-15T03:29:48Z,,
TX-002041,PLY-BONU-111,CASHOUT,1146.51,BRL,PIX,SETTLED,2026-03-15T05:39:10Z,,
TX-001335,PLY-STRU-091,DEPOSIT,479.83,BRL,PIX,SETTLED,2026-03-15T05:46:48Z,,
TX-002145,PLY-BONU-113,BONUS,258.30,BRL,WALLET,SETTLED,2026-03-15T06:08:33Z,Bonus deposito,
TX-000093,PLY-NORM-009,DEPOSIT,1433.00,BRL,WALLET,SETTLED,2026-03-15T06:39:02Z,,
TX-000923,PLY-NORM-077,DEPOSIT,312.27,BRL,PIX,SETTLED,2026-03-15T07:41:11Z,,
TX-001330,PLY-STRU-091,DEPOSIT,942.23,BRL,TED,SETTLED,2026-03-15T08:13:48Z,,
TX-001937,PLY-NETW-104,DEPOSIT,4313.00,BRL,PIX,SETTLED,2026-03-15T08:14:35Z,,PIX:shared.beta@fictibet.test
TX-000879,PLY-NORM-074,DEPOSIT,1308.04,BRL,PIX,SETTLED,2026-03-15T10:19:15Z,,
TX-000055,PLY-NORM-006,DEPOSIT,381.00,BRL,WALLET,SETTLED,2026-03-15T10:20:22Z,,
TX-002257,PLY-BONU-115,BONUS,294.99,BRL,WALLET,SETTLED,2026-03-15T10:49:04Z,Bonus deposito,
TX-001332,PLY-STRU-091,DEPOSIT,666.50,BRL,TED,SETTLED,2026-03-15T12:15:48Z,,
TX-001334,PLY-STRU-091,DEPOSIT,953.33,BRL,TED,SETTLED,2026-03-15T14:41:48Z,,
TX-001333,PLY-STRU-091,DEPOSIT,466.77,BRL,TED,SETTLED,2026-03-15T15:37:48Z,,
TX-000406,PLY-NORM-036,DEPOSIT,779.56,BRL,PIX,SETTLED,2026-03-15T15:57:25Z,,
TX-000245,PLY-NORM-023,DEPOSIT,578.80,BRL,WALLET,SETTLED,2026-03-15T16:03:29Z,,
TX-001152,PLY-INCO-087,DEPOSIT,1976.32,BRL,TED,SETTLED,2026-03-15T17:28:38Z,,
TX-002117,PLY-BONU-112,CASHOUT,493.29,BRL,PIX,SETTLED,2026-03-15T18:09:53Z,,
TX-000832,PLY-NORM-070,DEPOSIT,1751.82,BRL,WALLET,SETTLED,2026-03-15T18:15:06Z,,
TX-000140,PLY-NORM-014,DEPOSIT,2513.57,BRL,PIX,SETTLED,2026-03-15T18:51:42Z,,
TX-001337,PLY-STRU-091,DEPOSIT,748.29,BRL,PIX,SETTLED,2026-03-15T20:01:48Z,,
TX-000702,PLY-NORM-060,DEPOSIT,775.73,BRL,PIX,SETTLED,2026-03-15T22:17:18Z,,
TX-000062,PLY-NORM-006,WITHDRAWAL,1299.07,BRL,PIX,SETTLED,2026-03-15T22:18:14Z,,
TX-000521,PLY-NORM-045,DEPOSIT,1314.89,BRL,PIX,SETTLED,2026-03-15T22:33:37Z,,
TX-000594,PLY-NORM-051,DEPOSIT,166.24,BRL,PIX,SETTLED,2026-03-15T22:37:44Z,,
TX-000086,PLY-NORM-008,DEPOSIT,750.73,BRL,TED,SETTLED,2026-03-15T22:49:19Z,,
TX-000916,PLY-NORM-077,DEPOSIT,208.54,BRL,WALLET,SETTLED,2026-03-15T23:30:14Z,,
TX-001201,PLY-INCO-089,DEPOSIT,1096.11,BRL,PIX,SETTLED,2026-03-15T23:34:44Z,,
TX-000106,PLY-NORM-010,WITHDRAWAL,655.96,BRL,PIX,SETTLED,2026-03-15T23:55:25Z,,
TX-000992,PLY-INCO-082,DEPOSIT,1457.44,BRL,TED,SETTLED,2026-03-16T00:22:14Z,,
TX-000400,PLY-NORM-035,DEPOSIT,2106.47,BRL,TED,SETTLED,2026-03-16T02:37:07Z,,
TX-000485,PLY-NORM-042,DEPOSIT,2565.31,BRL,TED,SETTLED,2026-03-16T02:39:51Z,,
TX-002198,PLY-BONU-114,BONUS,380.56,BRL,WALLET,SETTLED,2026-03-16T03:18:03Z,Bonus deposito,
TX-000904,PLY-NORM-076,DEPOSIT,347.89,BRL,PIX,SETTLED,2026-03-16T03:48:22Z,,
TX-000028,PLY-NORM-004,DEPOSIT,1931.02,BRL,WALLET,SETTLED,2026-03-16T04:04:19Z,,
TX-001133,PLY-INCO-086,DEPOSIT,1354.23,BRL,TED,SETTLED,2026-03-16T05:01:03Z,,
TX-000927,PLY-NORM-077,DEPOSIT,1593.51,BRL,WALLET,SETTLED,2026-03-16T05:01:26Z,,
TX-000808,PLY-NORM-067,DEPOSIT,1689.67,BRL,PIX,SETTLED,2026-03-16T05:19:28Z,,
TX-002423,PLY-PEP_-120,DEPOSIT,6376.74,BRL,PIX,SETTLED,2026-03-16T05:34:30Z,,
TX-001230,PLY-INCO-089,WITHDRAWAL,3670.82,BRL,PIX,SETTLED,2026-03-16T06:00:10Z,,
TX-000112,PLY-NORM-011,DEPOSIT,448.98,BRL,PIX,SETTLED,2026-03-16T06:08:53Z,,
TX-000621,PLY-NORM-053,DEPOSIT,1158.13,BRL,PIX,SETTLED,2026-03-16T06:21:49Z,,
TX-000654,PLY-NORM-056,DEPOSIT,664.11,BRL,PIX,SETTLED,2026-03-16T10:15:36Z,,
TX-000433,PLY-NORM-038,DEPOSIT,1254.70,BRL,WALLET,SETTLED,2026-03-16T10:55:30Z,,
TX-000260,PLY-NORM-024,DEPOSIT,2296.32,BRL,PIX,SETTLED,2026-03-16T16:18:33Z,,
TX-002062,PLY-BONU-112,DEPOSIT,150.62,BRL,PIX,SETTLED,2026-03-16T16:51:24Z,,
TX-002410,PLY-PEP_-120,DEPOSIT,3116.04,BRL,PIX,SETTLED,2026-03-16T17:09:22Z,,
TX-000192,PLY-NORM-019,DEPOSIT,1848.30,BRL,WALLET,SETTLED,2026-03-16T20:33:58Z,,
TX-001259,PLY-INCO-090,DEPOSIT,1265.35,BRL,TED,SETTLED,2026-03-16T21:14:47Z,,
TX-000559,PLY-NORM-048,DEPOSIT,458.69,BRL,PIX,SETTLED,2026-03-16T21:22:12Z,,
TX-000221,PLY-NORM-021,DEPOSIT,720.50,BRL,PIX,SETTLED,2026-03-16T21:58:12Z,,
TX-000456,PLY-NORM-039,WITHDRAWAL,1536.53,BRL,PIX,SETTLED,2026-03-16T22:39:18Z,,
TX-000737,PLY-NORM-062,DEPOSIT,1494.51,BRL,WALLET,SETTLED,2026-03-16T23:43:42Z,,
TX-000468,PLY-NORM-040,DEPOSIT,628.79,BRL,WALLET,SETTLED,2026-03-16T23:45:05Z,,
TX-002240,PLY-BONU-114,CASHOUT,1734.30,BRL,PIX,SETTLED,2026-03-17T00:59:56Z,,
TX-000164,PLY-NORM-016,DEPOSIT,810.15,BRL,TED,SETTLED,2026-03-17T03:52:28Z,,
TX-002396,PLY-PEP_-119,DEPOSIT,17841.77,BRL,PIX,SETTLED,2026-03-17T04:34:24Z,,
TX-002308,PLY-BONU-115,WITHDRAWAL,685.75,BRL,PIX,SETTLED,2026-03-17T04:52:53Z,,
TX-001931,PLY-NETW-104,DEPOSIT,3076.42,BRL,PIX,SETTLED,2026-03-17T05:59:07Z,,PIX:shared.beta@fictibet.test
TX-000684,PLY-NORM-058,DEPOSIT,1606.86,BRL,PIX,SETTLED,2026-03-17T06:16:30Z,,
TX-000034,PLY-NORM-004,DEPOSIT,1404.23,BRL,PIX,SETTLED,2026-03-17T09:12:08Z,,
TX-002063,PLY-BONU-112,DEPOSIT,156.43,BRL,PIX,SETTLED,2026-03-17T09:16:56Z,,
TX-000214,PLY-NORM-020,WITHDRAWAL,837.72,BRL,PIX,SETTLED,2026-03-17T09:34:53Z,,
TX-002151,PLY-BONU-113,BONUS,463.15,BRL,WALLET,SETTLED,2026-03-17T09:36:46Z,Bonus deposito,
TX-001166,PLY-INCO-087,WITHDRAWAL,1105.47,BRL,PIX,SETTLED,2026-03-17T10:25:32Z,,
TX-000293,PLY-NORM-026,WITHDRAWAL,1239.45,BRL,PIX,SETTLED,2026-03-17T10:34:07Z,,
TX-000136,PLY-NORM-013,DEPOSIT,2094.52,BRL,PIX,SETTLED,2026-03-17T10:42:30Z,,
TX-001225,PLY-INCO-089,DEPOSIT,685.40,BRL,PIX,SETTLED,2026-03-17T11:55:13Z,,
TX-000891,PLY-NORM-074,WITHDRAWAL,1274.38,BRL,PIX,SETTLED,2026-03-17T12:35:22Z,,
TX-002372,PLY-PEP_-118,DEPOSIT,17104.62,BRL,PIX,SETTLED,2026-03-17T13:38:18Z,,
TX-002007,PLY-BONU-111,DEPOSIT,97.58,BRL,PIX,SETTLED,2026-03-17T14:27:18Z,,
TX-000407,PLY-NORM-036,DEPOSIT,977.04,BRL,WALLET,SETTLED,2026-03-17T14:33:41Z,,
TX-000955,PLY-NORM-080,DEPOSIT,510.56,BRL,WALLET,SETTLED,2026-03-17T15:18:27Z,,
TX-002351,PLY-PEP_-117,DEPOSIT,2752.26,BRL,TED,SETTLED,2026-03-17T15:18:37Z,,
TX-000799,PLY-NORM-067,DEPOSIT,222.70,BRL,PIX,SETTLED,2026-03-17T16:27:55Z,,
TX-000873,PLY-NORM-073,DEPOSIT,164.61,BRL,PIX,SETTLED,2026-03-17T18:17:47Z,,
TX-001351,PLY-STRU-091,DEPOSIT,966.66,BRL,TED,SETTLED,2026-03-17T20:16:06Z,,
TX-001347,PLY-STRU-091,DEPOSIT,912.60,BRL,TED,SETTLED,2026-03-17T20:18:06Z,,
TX-001352,PLY-STRU-091,DEPOSIT,851.58,BRL,PIX,SETTLED,2026-03-17T20:27:06Z,,
TX-002281,PLY-BONU-115,FREE_BET,73.35,BRL,WALLET,SETTLED,2026-03-17T20:34:16Z,Free bet promo,
TX-001350,PLY-STRU-091,DEPOSIT,769.61,BRL,PIX,SETTLED,2026-03-17T21:11:06Z,,
TX-001129,PLY-INCO-086,DEPOSIT,754.11,BRL,TED,SETTLED,2026-03-17T21:13:13Z,,
TX-001348,PLY-STRU-091,DEPOSIT,430.27,BRL,PIX,SETTLED,2026-03-17T21:19:06Z,,
TX-001349,PLY-STRU-091,DEPOSIT,830.80,BRL,PIX,SETTLED,2026-03-17T22:57:06Z,,
TX-002376,PLY-PEP_-118,DEPOSIT,5447.21,BRL,TED,SETTLED,2026-03-17T23:09:59Z,,
TX-000619,PLY-NORM-053,DEPOSIT,433.16,BRL,PIX,SETTLED,2026-03-17T23:10:33Z,,
TX-001884,PLY-NETW-100,WITHDRAWAL,6294.12,BRL,PIX,SETTLED,2026-03-17T23:33:38Z,,PIX:shared.alpha@fictibet.test
TX-000395,PLY-NORM-035,DEPOSIT,1021.34,BRL,TED,SETTLED,2026-03-17T23:37:41Z,,
TX-000068,PLY-NORM-007,DEPOSIT,2032.54,BRL,WALLET,SETTLED,2026-03-18T00:29:06Z,,
TX-001004,PLY-INCO-082,WITHDRAWAL,2606.40,BRL,PIX,SETTLED,2026-03-18T02:10:55Z,,
TX-001353,PLY-STRU-091,DEPOSIT,693.60,BRL,TED,SETTLED,2026-03-18T03:47:06Z,,
TX-001405,PLY-STRU-092,WITHDRAWAL,14161.86,BRL,PIX,SETTLED,2026-03-18T03:54:10Z,,
TX-001970,PLY-NETW-107,WITHDRAWAL,2808.78,BRL,PIX,SETTLED,2026-03-18T04:38:53Z,,PIX:shared.gamma@fictibet.test
TX-001356,PLY-STRU-091,DEPOSIT,680.67,BRL,PIX,SETTLED,2026-03-18T05:21:06Z,,
TX-001354,PLY-STRU-091,DEPOSIT,876.40,BRL,PIX,SETTLED,2026-03-18T06:47:06Z,,
TX-001258,PLY-INCO-090,DEPOSIT,1873.54,BRL,PIX,SETTLED,2026-03-18T07:29:21Z,,
TX-001033,PLY-INCO-083,DEPOSIT,1819.13,BRL,WALLET,SETTLED,2026-03-18T07:41:38Z,,
TX-000876,PLY-NORM-073,WITHDRAWAL,627.67,BRL,PIX,SETTLED,2026-03-18T07:45:10Z,,
TX-001355,PLY-STRU-091,DEPOSIT,540.35,BRL,TED,SETTLED,2026-03-18T07:51:06Z,,
TX-000327,PLY-NORM-029,DEPOSIT,498.86,BRL,TED,SETTLED,2026-03-18T10:38:18Z,,
TX-000917,PLY-NORM-077,DEPOSIT,240.88,BRL,PIX,SETTLED,2026-03-18T10:41:51Z,,
TX-000925,PLY-NORM-077,DEPOSIT,862.83,BRL,PIX,SETTLED,2026-03-18T11:47:03Z,,
TX-000542,PLY-NORM-047,DEPOSIT,1367.20,BRL,PIX,SETTLED,2026-03-18T12:36:53Z,,
TX-001103,PLY-INCO-085,WITHDRAWAL,2173.03,BRL,PIX,SETTLED,2026-03-18T12:58:21Z,,
TX-001229,PLY-INCO-089,WITHDRAWAL,1261.60,BRL,PIX,SETTLED,2026-03-18T14:12:56Z,,
TX-001028,PLY-INCO-083,DEPOSIT,1667.49,BRL,WALLET,SETTLED,2026-03-18T14:13:54Z,,
TX-000458,PLY-NORM-040,DEPOSIT,603.82,BRL,PIX,SETTLED,2026-03-18T14:17:27Z,,
TX-000715,PLY-NORM-061,DEPOSIT,647.95,BRL,WALLET,SETTLED,2026-03-18T14:46:24Z,,
TX-000596,PLY-NORM-051,DEPOSIT,184.96,BRL,PIX,SETTLED,2026-03-18T15:08:04Z,,
TX-001945,PLY-NETW-105,DEPOSIT,844.98,BRL,PIX,SETTLED,2026-03-18T15:16:34Z,,PIX:shared.beta@fictibet.test
TX-000666,PLY-NORM-057,DEPOSIT,183.25,BRL,WALLET,SETTLED,2026-03-18T15:37:05Z,,
TX-000730,PLY-NORM-062,DEPOSIT,1149.65,BRL,TED,SETTLED,2026-03-18T16:30:40Z,,
TX-001689,PLY-STRU-096,DEPOSIT,646.49,BRL,PIX,SETTLED,2026-03-18T16:46:03Z,,
TX-000844,PLY-NORM-071,DEPOSIT,725.21,BRL,PIX,SETTLED,2026-03-18T17:02:13Z,,
TX-001686,PLY-STRU-096,DEPOSIT,593.10,BRL,PIX,SETTLED,2026-03-18T17:25:03Z,,
TX-001687,PLY-STRU-096,DEPOSIT,926.18,BRL,PIX,SETTLED,2026-03-18T18:46:03Z,,
TX-001228,PLY-INCO-089,DEPOSIT,643.50,BRL,PIX,SETTLED,2026-03-18T19:31:23Z,,
TX-000821,PLY-NORM-068,DEPOSIT,531.10,BRL,WALLET,SETTLED,2026-03-18T21:06:20Z,,
TX-001688,PLY-STRU-096,DEPOSIT,939.12,BRL,PIX,SETTLED,2026-03-18T22:03:03Z,,
TX-001691,PLY-STRU-096,DEPOSIT,419.84,BRL,PIX,SETTLED,2026-03-18T23:18:03Z,,
TX-001049,PLY-INCO-083,WITHDRAWAL,7132.79,BRL,PIX,SETTLED,2026-03-18T23:47:22Z,,
TX-001696,PLY-STRU-096,DEPOSIT,478.30,BRL,PIX,SETTLED,2026-03-18T23:48:03Z,,
TX-001690,PLY-STRU-096,DEPOSIT,984.85,BRL,TED,SETTLED,2026-03-19T00:16:03Z,,
TX-001693,PLY-STRU-096,DEPOSIT,884.56,BRL,PIX,SETTLED,2026-03-19T00:22:03Z,,
TX-002208,PLY-BONU-114,BONUS,121.37,BRL,WALLET,SETTLED,2026-03-19T00:22:09Z,Bonus deposito,
TX-000346,PLY-NORM-031,DEPOSIT,474.97,BRL,PIX,SETTLED,2026-03-19T00:36:50Z,,
TX-001156,PLY-INCO-087,DEPOSIT,2552.05,BRL,PIX,SETTLED,2026-03-19T01:01:27Z,,
TX-000476,PLY-NORM-041,DEPOSIT,775.83,BRL,TED,SETTLED,2026-03-19T01:31:14Z,,
TX-001695,PLY-STRU-096,DEPOSIT,808.96,BRL,PIX,SETTLED,2026-03-19T01:36:03Z,,
TX-001642,PLY-STRU-095,WITHDRAWAL,9162.22,BRL,PIX,SETTLED,2026-03-19T02:13:50Z,,
TX-001979,PLY-NETW-109,DEPOSIT,2848.81,BRL,PIX,SETTLED,2026-03-19T02:36:00Z,,PIX:shared.gamma@fictibet.test
TX-001694,PLY-STRU-096,DEPOSIT,541.90,BRL,PIX,SETTLED,2026-03-19T03:30:03Z,,
TX-001692,PLY-STRU-096,DEPOSIT,682.77,BRL,TED,SETTLED,2026-03-19T04:35:03Z,,
TX-000595,PLY-NORM-051,DEPOSIT,107.77,BRL,PIX,SETTLED,2026-03-19T05:36:15Z,,
TX-002103,PLY-BONU-112,FREE_BET,26.49,BRL,WALLET,SETTLED,2026-03-19T06:18:37Z,Free bet promo,
TX-000979,PLY-INCO-081,WITHDRAWAL,5214.14,BRL,PIX,SETTLED,2026-03-19T07:22:28Z,,
TX-001199,PLY-INCO-089,DEPOSIT,1170.28,BRL,WALLET,SETTLED,2026-03-19T09:17:16Z,,
TX-001340,PLY-STRU-091,DEPOSIT,823.84,BRL,PIX,SETTLED,2026-03-19T13:23:55Z,,
TX-001345,PLY-STRU-091,DEPOSIT,724.70,BRL,PIX,SETTLED,2026-03-19T13:43:55Z,,
TX-001338,PLY-STRU-091,DEPOSIT,547.55,BRL,TED,SETTLED,2026-03-19T13:56:55Z,,
TX-001203,PLY-INCO-089,DEPOSIT,1034.94,BRL,PIX,SETTLED,2026-03-19T14:25:33Z,,
TX-000359,PLY-NORM-032,DEPOSIT,328.45,BRL,TED,SETTLED,2026-03-19T14:50:42Z,,
TX-001384,PLY-STRU-092,DEPOSIT,818.07,BRL,PIX,SETTLED,2026-03-19T15:09:26Z,,
TX-001344,PLY-STRU-091,DEPOSIT,761.12,BRL,PIX,SETTLED,2026-03-19T15:18:55Z,,
TX-000056,PLY-NORM-006,DEPOSIT,832.33,BRL,WALLET,SETTLED,2026-03-19T15:51:31Z,,
TX-001339,PLY-STRU-091,DEPOSIT,935.23,BRL,PIX,SETTLED,2026-03-19T15:55:55Z,,
TX-001391,PLY-STRU-092,DEPOSIT,550.11,BRL,PIX,SETTLED,2026-03-19T16:24:26Z,,
TX-001341,PLY-STRU-091,DEPOSIT,467.36,BRL,TED,SETTLED,2026-03-19T16:31:55Z,,
TX-001385,PLY-STRU-092,DEPOSIT,469.74,BRL,TED,SETTLED,2026-03-19T16:48:26Z,,
TX-000588,PLY-NORM-050,DEPOSIT,216.96,BRL,PIX,SETTLED,2026-03-19T17:35:50Z,,
TX-001393,PLY-STRU-092,DEPOSIT,852.55,BRL,TED,SETTLED,2026-03-19T17:50:26Z,,
TX-001389,PLY-STRU-092,DEPOSIT,875.57,BRL,PIX,SETTLED,2026-03-19T17:52:26Z,,
TX-001342,PLY-STRU-091,DEPOSIT,614.14,BRL,TED,SETTLED,2026-03-19T18:23:55Z,,
TX-001065,PLY-INCO-084,DEPOSIT,1420.18,BRL,TED,SETTLED,2026-03-19T18:28:58Z,,
TX-001387,PLY-STRU-092,DEPOSIT,871.74,BRL,PIX,SETTLED,2026-03-19T18:32:26Z,,
TX-001388,PLY-STRU-092,DEPOSIT,426.84,BRL,TED,SETTLED,2026-03-19T18:45:26Z,,
TX-000087,PLY-NORM-008,DEPOSIT,197.35,BRL,TED,SETTLED,2026-03-19T19:14:43Z,,
TX-000625,PLY-NORM-054,DEPOSIT,1996.74,BRL,TED,SETTLED,2026-03-19T19:15:54Z,,
TX-002042,PLY-BONU-111,CASHOUT,1870.91,BRL,PIX,SETTLED,2026-03-19T19:36:18Z,,
TX-001386,PLY-STRU-092,DEPOSIT,870.07,BRL,PIX,SETTLED,2026-03-19T19:37:26Z,,
TX-001479,PLY-STRU-093,DEPOSIT,775.32,BRL,PIX,SETTLED,2026-03-19T22:05:48Z,,
TX-001343,PLY-STRU-091,DEPOSIT,626.61,BRL,TED,SETTLED,2026-03-19T22:59:55Z,,
TX-001490,PLY-STRU-093,DEPOSIT,971.06,BRL,TED,SETTLED,2026-03-19T23:00:48Z,,
TX-001346,PLY-STRU-091,DEPOSIT,938.23,BRL,TED,SETTLED,2026-03-19T23:56:55Z,,
TX-001480,PLY-STRU-093,DEPOSIT,789.92,BRL,TED,SETTLED,2026-03-20T00:04:48Z,,
TX-001482,PLY-STRU-093,DEPOSIT,663.82,BRL,TED,SETTLED,2026-03-20T00:04:48Z,,
TX-000331,PLY-NORM-029,DEPOSIT,912.11,BRL,PIX,SETTLED,2026-03-20T00:23:16Z,,
TX-000078,PLY-NORM-008,DEPOSIT,1542.78,BRL,PIX,SETTLED,2026-03-20T00:37:14Z,,
TX-001394,PLY-STRU-092,DEPOSIT,596.64,BRL,TED,SETTLED,2026-03-20T00:45:26Z,,
TX-001488,PLY-STRU-093,DEPOSIT,638.48,BRL,PIX,SETTLED,2026-03-20T01:30:48Z,,
TX-001390,PLY-STRU-092,DEPOSIT,777.96,BRL,PIX,SETTLED,2026-03-20T01:31:26Z,,
TX-001483,PLY-STRU-093,DEPOSIT,917.68,BRL,TED,SETTLED,2026-03-20T01:35:48Z,,
TX-001392,PLY-STRU-092,DEPOSIT,577.17,BRL,PIX,SETTLED,2026-03-20T01:55:26Z,,
TX-001481,PLY-STRU-093,DEPOSIT,571.99,BRL,TED,SETTLED,2026-03-20T02:09:48Z,,
TX-000452,PLY-NORM-039,DEPOSIT,494.85,BRL,TED,SETTLED,2026-03-20T02:09:58Z,,
TX-001359,PLY-STRU-091,WITHDRAWAL,11286.35,BRL,PIX,SETTLED,2026-03-20T02:37:59Z,,
TX-000242,PLY-NORM-022,WITHDRAWAL,691.11,BRL,PIX,SETTLED,2026-03-20T03:51:53Z,,
TX-002420,PLY-PEP_-120,DEPOSIT,12671.96,BRL,PIX,SETTLED,2026-03-20T04:05:01Z,,
TX-000677,PLY-NORM-058,DEPOSIT,958.08,BRL,WALLET,SETTLED,2026-03-20T04:07:18Z,,
TX-001486,PLY-STRU-093,DEPOSIT,979.72,BRL,PIX,SETTLED,2026-03-20T04:32:48Z,,
TX-001868,PLY-NETW-099,DEPOSIT,3591.71,BRL,PIX,SETTLED,2026-03-20T04:45:17Z,,PIX:shared.alpha@fictibet.test
TX-001485,PLY-STRU-093,DEPOSIT,941.92,BRL,TED,SETTLED,2026-03-20T05:00:48Z,,
TX-001484,PLY-STRU-093,DEPOSIT,868.66,BRL,PIX,SETTLED,2026-03-20T07:06:48Z,,
TX-001497,PLY-STRU-093,DEPOSIT,680.17,BRL,TED,SETTLED,2026-03-20T07:11:48Z,,
TX-002194,PLY-BONU-114,DEPOSIT,140.32,BRL,PIX,SETTLED,2026-03-20T07:43:44Z,,
TX-001491,PLY-STRU-093,DEPOSIT,730.42,BRL,PIX,SETTLED,2026-03-20T08:50:48Z,,
TX-002175,PLY-BONU-113,CASHOUT,1224.97,BRL,PIX,SETTLED,2026-03-20T09:01:50Z,,
TX-001494,PLY-STRU-093,DEPOSIT,632.62,BRL,TED,SETTLED,2026-03-20T10:00:48Z,,
TX-001487,PLY-STRU-093,DEPOSIT,743.81,BRL,TED,SETTLED,2026-03-20T10:27:48Z,,
TX-002279,PLY-BONU-115,FREE_BET,73.24,BRL,WALLET,SETTLED,2026-03-20T12:06:39Z,Free bet promo,
TX-002199,PLY-BONU-114,BONUS,409.89,BRL,WALLET,SETTLED,2026-03-20T12:11:15Z,Bonus deposito,
TX-001495,PLY-STRU-093,DEPOSIT,625.85,BRL,PIX,SETTLED,2026-03-20T13:01:48Z,,
TX-000350,PLY-NORM-031,DEPOSIT,203.36,BRL,PIX,SETTLED,2026-03-20T13:54:44Z,,
TX-000438,PLY-NORM-038,DEPOSIT,795.85,BRL,WALLET,SETTLED,2026-03-20T14:19:06Z,,
TX-002089,PLY-BONU-112,BONUS,271.84,BRL,WALLET,SETTLED,2026-03-20T15:00:39Z,Bonus deposito,
TX-001498,PLY-STRU-093,DEPOSIT,626.91,BRL,PIX,SETTLED,2026-03-20T15:00:48Z,,
TX-001961,PLY-NETW-107,DEPOSIT,3352.67,BRL,PIX,SETTLED,2026-03-20T15:17:19Z,,PIX:shared.gamma@fictibet.test
TX-001575,PLY-STRU-095,DEPOSIT,789.68,BRL,TED,SETTLED,2026-03-20T16:18:35Z,,
TX-000632,PLY-NORM-054,DEPOSIT,1648.73,BRL,PIX,SETTLED,2026-03-20T16:23:55Z,,
TX-001574,PLY-STRU-095,DEPOSIT,508.72,BRL,PIX,SETTLED,2026-03-20T16:32:35Z,,
TX-001579,PLY-STRU-095,DEPOSIT,563.60,BRL,PIX,SETTLED,2026-03-20T17:02:35Z,,
TX-001580,PLY-STRU-095,DEPOSIT,629.27,BRL,PIX,SETTLED,2026-03-20T17:14:35Z,,
TX-001589,PLY-STRU-095,DEPOSIT,858.57,BRL,PIX,SETTLED,2026-03-20T17:42:35Z,,
TX-001576,PLY-STRU-095,DEPOSIT,667.53,BRL,PIX,SETTLED,2026-03-20T17:50:35Z,,
TX-000483,PLY-NORM-042,DEPOSIT,2619.83,BRL,PIX,SETTLED,2026-03-20T17:52:53Z,,
TX-001587,PLY-STRU-095,DEPOSIT,552.81,BRL,PIX,SETTLED,2026-03-20T17:56:35Z,,
TX-000867,PLY-NORM-073,DEPOSIT,671.86,BRL,PIX,SETTLED,2026-03-20T18:10:13Z,,
TX-000961,PLY-INCO-081,DEPOSIT,1543.42,BRL,TED,SETTLED,2026-03-20T19:38:26Z,,
TX-001489,PLY-STRU-093,DEPOSIT,436.82,BRL,TED,SETTLED,2026-03-20T20:00:48Z,,
